0.5319
0.535
0.5384
0.5419
0.5446
0.5469
0.5497
0.5515
0.554
0.558
0.5601
0.5635
0.5665
0.5695
0.5723
0.575
0.5775
0.5801
0.5821
0.5853
0.5881
0.5905
0.5942
0.5971
0.5998
0.6024
0.6053
0.6079
0.6107
0.6138
0.6168
0.6196
0.6023
0.6053
0.6079
0.6108
0.6139
0.6166
0.6192
0.6223
0.6247
0.6269
0.629
0.6313
0.6338
0.637
0.6389
0.6412
0.6441
0.6469
0.6498
0.6536
0.6569
0.6594
0.6616
0.6638
0.6667
0.6694
0.6718
0.6743
0.5103
0.5122
0.5145
0.5173
0.5193
0.5221
0.5245
0.5274
0.53
0.5325
0.5344
0.5382
0.5414
0.5444
0.5467
0.5505
0.5526
0.5559
0.559
0.5617
0.5644
0.5679
0.5698
0.5726
0.5752
0.5783
0.5809
0.5847
0.5869
0.5895
0.5926
0.0694
0.0714
0.0732
0.0755
0.0778
0.0804
0.0837
0.0861
0.0885
0.0907
0.0932
0.0962
0.0994
0.1027
0.1062
0.1082
0.1102
0.1135
0.1164
0.1189
0.1215
0.1244
0.1269
0.1304
0.133
0.1363
0.1385
0.1413
0.144
0.147
0.0497
0.0531
0.0553
0.0575
0.0608
0.0642
0.0667
0.0681
0.0701
0.0721
0.0743
0.076
0.0791
0.0815
0.0836
0.0862
0.089
0.0917
0.0944
0.0972
0.1005
0.1031
0.1056
0.1081
0.1114
0.1146
0.1175
0.1208
0.1222
0.1253
0.1273
0.0668
0.0701
0.073
0.0756
0.0778
0.08
0.0837
0.0871
0.0901
0.0932
0.0962
0.0986
0.1005
0.1038
0.1067
0.1094
0.1122
0.1151
0.1176
0.1203
0.1239
0.1273
0.1303
0.1327
0.1354
0.1383
0.1401
0.1429
0.1455
0.1483
0.1026
0.1048
0.1077
0.11
0.1127
0.1155
0.1183
0.121
0.1233
0.1255
0.1289
0.1314
0.1337
0.1361
0.1384
0.1417
0.1443
0.1471
0.1496
0.1521
0.1548
0.157
0.1596
0.1624
0.1654
0.1675
0.1701
0.173
0.1759
0.1783
0.1811
0.1335
0.1368
0.1398
0.1425
0.1451
0.1483
0.1513
0.1542
0.1577
0.16
0.1636
0.1667
0.1695
0.1715
0.1747
0.1768
0.1796
0.182
0.1852
0.1883
0.191
0.1938
0.1964
0.1998
0.2033
0.2051
0.2075
0.2103
0.2131
0.2156
0.2186
0.2009
0.2033
0.2067
0.2095
0.2127
0.2154
0.2183
0.2211
0.225
0.2285
0.2312
0.2349
0.2374
0.2411
0.2439
0.2462
0.2491
0.2514
0.2545
0.2576
0.2609
0.2641
0.2678
0.2713
0.2735
0.2766
0.2788
0.2819
0.2845
0.2866
0.2887
0.2908
0.2925
0.2955
0.2985
0.3009
0.3047
0.3068
0.3099
0.3139
0.317
0.3191
0.3216
0.3238
0.3262
0.3284
0.3309
0.3332
0.3355
0.338
0.3411
0.3427
0.346
0.3485
0.3508
0.3547
0.3573
0.3603
0.362
0.3647
0.3669
0.3692
0.3724
0.3757
0.3785
0.382
0.3848
0.3868
0.3887
0.3923
0.3956
0.3978
0.4001
0.4033
0.4069
0.4095
0.4117
0.4139
0.4169
0.4202
0.4226
0.4246
0.4275
0.4302
0.4328
0.4363
0.4393
0.4416
0.4437
0.4458
0.4493
0.4515
0.4544
0.4574
0.4598
0.4623
0.466
0.4685
0.4713
0.4746
0.4772
0.4801
0.483
0.4854
0.488
0.4909
0.4939
0.497
0.4999
0.5023
0.5053
0.5083
0.5101
0.5125
0.5147
0.5185
0.5209
0.5245
0.5271
0.5291
0.5317
